"Date","Price","Open","High","Low","Vol.","Change %"
"07/11/2017","1,213.70","1,189.29","1,232.82","1,189.29","3.54M","1.68%"
"07/10/2017","1,193.68","1,147.62","1,198.55","1,147.62","796.78K","4.42%"
"07/07/2017","1,143.18","1,152.03","1,155.19","1,140.02","1.23M","-0.66%"
"07/06/2017","1,150.83","1,156.44","1,157.87","1,147.18","1.03M","-0.36%"
"07/05/2017","1,154.97","1,157.33","1,159.39","1,149.58","815.86K","-0.46%"
"07/04/2017","1,160.29","1,163.45","1,166.96","1,152.06","1.22M","-0.28%"
"07/03/2017","1,163.60","1,155.66","1,168.23","1,148.65","1.48M","0.48%"
"06/30/2017","1,158.09","1,139.48","1,165.27","1,138.85","1.75M","1.25%"
"06/29/2017","1,143.82","1,156.44","1,162.84","1,138.85","2.47M","-0.72%"
"06/28/2017","1,152.06","1,151.98","1,155.95","1,144.68","1.79M","0.31%"
"06/27/2017","1,148.53","1,152.33","1,169.04","1,143.01","1.97M","-0.80%"
"06/23/2017","1,157.77","1,176.25","1,183.38","1,153.99","1.42M","-1.38%"
"06/22/2017","1,174.02","1,180.96","1,191.74","1,169.19","5.78M","-0.48%"
"06/21/2017","1,179.63","1,196.15","1,197.21","1,175.17","1.66M","-1.58%"
"06/20/2017","1,198.60","1,191.74","1,200.56","1,166.89","1.67M","0.55%"
"06/19/2017","1,192.08","1,184.83","1,199.27","1,179.07","1.64M","1.33%"
"06/16/2017","1,176.40","1,183.87","1,193.70","1,169.93","2.45M","-0.48%"
"06/15/2017","1,182.03","1,210.37","1,210.71","1,178.99","3.00M","-2.39%"
"06/14/2017","1,210.96","1,203.51","1,213.80","1,203.51","1.49M","0.76%"
"06/13/2017","1,201.81","1,208.41","1,216.30","1,199.58","1.18M","-1.43%"
"06/12/2017","1,219.29","1,224.10","1,231.89","1,211.06","1.63M","-0.79%"
"06/09/2017","1,229.00","1,235.37","1,248.80","1,218.70","3.15M","-0.58%"
"06/08/2017","1,236.16","1,273.61","1,277.02","1,233.16","3.33M","-3.58%"
"06/07/2017","1,282.06","1,322.14","1,323.61","1,263.09","4.93M","-3.00%"
"06/06/2017","1,321.65","1,289.79","1,328.00","1,289.30","5.95M","3.53%"
"06/05/2017","1,276.53","1,257.43","1,284.34","1,255.05","1.50M","1.52%"
"06/02/2017","1,257.38","1,253.14","1,270.59","1,251.30","1.36M","0.44%"
"06/01/2017","1,251.84","1,240.27","1,256.94","1,240.27","1.08M","0.27%"
"05/31/2017","1,248.41","1,241.74","1,261.11","1,239.29","2.50M","-0.18%"
"05/30/2017","1,250.62","1,254.98","1,262.80","1,237.82","927.63K","-0.85%"
"05/29/2017","1,261.28","1,264.29","1,272.87","1,256.94","1.75M","-0.21%"
"05/26/2017","1,263.93","1,286.84","1,287.75","1,257.26","1.36M","-1.77%"
"05/25/2017","1,286.65","1,263.31","1,293.00","1,258.90","4.09M","2.56%"
"05/24/2017","1,254.56","1,242.63","1,259.88","1,240.10","2.53M","1.49%"
"05/23/2017","1,236.20","1,241.84","1,257.01","1,232.43","2.75M","-0.38%"
"05/22/2017","1,240.93","1,230.47","1,251.92","1,230.47","1.66M","0.96%"
"05/19/2017","1,229.07","1,243.31","1,245.44","1,218.70","1.79M","-1.15%"
"05/18/2017","1,243.31","1,201.05","1,260.86","1,197.26","5.14M","3.29%"
"05/17/2017","1,203.68","1,192.97","1,206.32","1,187.82","2.88M","1.08%"
"05/16/2017","1,190.83","1,166.74","1,193.70","1,163.53","3.60M","2.71%"
"05/15/2017","1,159.43","1,164.34","1,165.73","1,147.91","1.82M","0.19%"
"05/12/2017","1,157.25","1,148.75","1,161.79","1,137.35","2.31M","0.48%"
"05/11/2017","1,151.76","1,150.71","1,156.93","1,138.67","2.07M","0.73%"
"05/10/2017","1,143.43","1,154.48","1,155.05","1,135.36","1.21M","-0.85%"
"05/09/2017","1,153.28","1,149.07","1,157.42","1,143.48","1.79M","0.43%"
"05/08/2017","1,148.33","1,137.82","1,150.76","1,136.20","1.07M","0.95%"
"05/05/2017","1,137.57","1,131.44","1,143.45","1,128.75","1.68M","-0.41%"
"05/04/2017","1,142.28","1,152.01","1,152.03","1,131.83","2.71M","-0.31%"
"05/03/2017","1,145.81","1,125.07","1,149.58","1,112.08","3.51M","2.07%"
"05/02/2017","1,122.57","1,124.58","1,128.50","1,117.72","2.38M","0.74%"
"04/28/2017","1,114.36","1,124.58","1,126.91","1,111.83","2.54M","-1.28%"
"04/27/2017","1,128.82","1,130.49","1,141.15","1,116.56","5.77M","-0.33%"
"04/26/2017","1,132.59","1,147.13","1,149.07","1,129.02","2.19M","-0.05%"
"04/25/2017","1,133.16","1,141.25","1,149.31","1,128.84","3.15M","-0.71%"
"04/24/2017","1,141.30","1,127.52","1,146.96","1,118.94","2.00M","0.75%"
"04/21/2017","1,132.82","1,141.79","1,145.00","1,128.01","1.16M","-0.63%"
"04/20/2017","1,140.02","1,130.12","1,143.21","1,123.08","1.27M","1.15%"
"04/19/2017","1,127.10","1,109.63","1,151.39","1,104.38","5.63M","-0.42%"
"04/18/2017","1,131.83","1,142.23","1,144.29","1,128.53","1.73M","-0.26%"
"04/17/2017","1,134.80","1,142.42","1,143.65","1,125.14","2.27M","-0.59%"
"04/13/2017","1,141.57","1,176.54","1,180.96","1,137.84","2.50M","-2.70%"
"04/12/2017","1,173.23","1,187.57","1,190.27","1,168.21","1.05M","-1.08%"
"04/11/2017","1,186.00","1,185.02","1,197.67","1,179.48","1.56M","-0.12%"
"04/10/2017","1,187.45","1,192.23","1,200.56","1,178.99","2.54M","-0.28%"
"04/07/2017","1,190.78","1,174.04","1,192.84","1,172.70","2.28M","1.21%"
"04/06/2017","1,176.57","1,176.54","1,181.45","1,172.89","1.72M","-0.05%"
"04/05/2017","1,177.16","1,186.30","1,186.30","1,174.09","2.91M","-0.43%"
"04/03/2017","1,182.28","1,193.70","1,193.70","1,180.56","1.20M","-0.83%"
"03/31/2017","1,192.13","1,195.37","1,196.57","1,183.90","1.87M","-0.38%"
"03/30/2017","1,196.64","1,198.55","1,208.41","1,193.70","2.99M","-0.15%"
"03/29/2017","1,198.41","1,194.19","1,201.45","1,189.09","1.72M","0.60%"
"03/28/2017","1,191.23","1,181.45","1,197.82","1,181.45","1.15M","0.74%"
"03/27/2017","1,182.45","1,189.76","1,196.15","1,179.48","2.18M","-0.62%"
"03/24/2017","1,189.88","1,210.76","1,210.76","1,187.97","5.10M","-1.35%"
"03/23/2017","1,206.13","1,216.74","1,218.24","1,199.68","2.62M","-0.75%"
"03/22/2017","1,215.25","1,215.84","1,223.61","1,210.83","1.89M","-0.31%"
"03/21/2017","1,219.05","1,216.74","1,221.64","1,208.41","3.37M","0.27%"
"03/20/2017","1,215.76","1,238.29","1,238.29","1,208.90","3.49M","-1.81%"
"03/17/2017","1,238.19","1,248.12","1,248.12","1,230.35","2.59M","0.19%"
"03/16/2017","1,235.81","1,228.51","1,238.80","1,228.51","1.57M","0.90%"
"03/15/2017","1,224.73","1,260.86","1,260.94","1,222.55","3.02M","-2.70%"
"03/14/2017","1,258.66","1,253.41","1,268.29","1,250.59","3.40M","0.99%"
"03/10/2017","1,246.28","1,235.17","1,249.86","1,232.40","1.17M","0.89%"
"03/09/2017","1,235.25","1,232.50","1,237.33","1,227.55","858.47K","0.30%"
"03/08/2017","1,231.55","1,226.55","1,235.37","1,221.74","1.79M","0.50%"
"03/07/2017","1,225.47","1,217.18","1,228.02","1,213.34","1.51M","1.10%"
"03/06/2017","1,212.09","1,215.76","1,217.72","1,203.29","1.40M","-0.86%"
"03/03/2017","1,222.65","1,221.64","1,225.42","1,213.51","1.01M","-0.30%"
"03/02/2017","1,226.28","1,219.05","1,230.47","1,210.88","1.54M","0.88%"
"03/01/2017","1,215.54","1,215.71","1,226.50","1,210.86","1.13M","0.54%"
"02/28/2017","1,209.02","1,220.42","1,220.66","1,201.05","2.35M","-0.95%"
"02/27/2017","1,220.59","1,215.32","1,226.55","1,210.88","2.14M","0.32%"
"02/23/2017","1,216.64","1,183.90","1,222.26","1,183.90","4.85M","2.91%"
"02/22/2017","1,182.18","1,208.85","1,210.86","1,176.62","4.51M","-2.18%"
"02/21/2017","1,208.58","1,232.43","1,238.26","1,203.58","5.50M","-1.47%"
"02/20/2017","1,226.64","1,188.80","1,252.53","1,180.51","3.97M","3.92%"
"02/17/2017","1,180.42","1,211.84","1,213.60","1,177.52","2.72M","-1.63%"
"02/16/2017","1,199.95","1,205.96","1,214.78","1,194.00","4.18M","1.41%"
"02/15/2017","1,183.26","1,175.07","1,190.27","1,164.34","1.92M","0.31%"
"02/14/2017","1,179.61","1,186.18","1,186.18","1,175.56","2.03M","-0.33%"
"02/13/2017","1,183.53","1,174.58","1,190.76","1,167.89","3.82M","0.68%"
"02/10/2017","1,175.54","1,132.91","1,188.53","1,132.91","5.78M","3.48%"
"02/09/2017","1,136.00","1,115.27","1,141.25","1,112.91","4.03M","2.04%"
"02/08/2017","1,113.28","1,100.51","1,118.99","1,100.09","2.21M","1.17%"
"02/07/2017","1,100.36","1,100.07","1,104.28","1,091.24","1.81M","0.17%"
"02/06/2017","1,098.48","1,106.93","1,107.18","1,085.83","2.41M","0.37%"
"02/03/2017","1,094.46","1,083.25","1,099.58","1,074.09","2.15M","1.13%"
"02/02/2017","1,082.25","1,063.82","1,087.81","1,055.46","6.01M","1.83%"
"02/01/2017","1,062.76","1,088.30","1,098.08","1,056.71","4.86M","-2.78%"
"01/31/2017","1,093.11","1,137.33","1,143.23","1,078.52","4.67M","-4.42%"
"01/30/2017","1,143.65","1,147.62","1,152.99","1,136.42","2.58M","-1.06%"
"01/27/2017","1,155.86","1,149.61","1,166.13","1,149.61","2.87M","0.20%"
"01/25/2017","1,153.50","1,138.60","1,156.93","1,136.37","4.11M","1.49%"
"01/24/2017","1,136.52","1,129.48","1,138.80","1,122.62","2.28M","0.50%"
"01/23/2017","1,130.81","1,110.36","1,134.14","1,107.81","2.32M","0.93%"
"01/20/2017","1,120.34","1,121.15","1,127.52","1,110.36","2.04M","-0.25%"
"01/19/2017","1,123.11","1,125.07","1,125.14","1,119.16","2.25M","-0.18%"
"01/18/2017","1,125.12","1,116.74","1,126.54","1,110.58","3.14M","0.72%"
"01/17/2017","1,117.10","1,105.41","1,121.54","1,104.38","3.01M","0.89%"
"01/16/2017","1,107.20","1,103.01","1,114.73","1,092.22","3.36M","0.41%"
"01/13/2017","1,102.67","1,151.05","1,155.93","1,097.05","10.24M","-4.05%"
"01/12/2017","1,149.26","1,139.48","1,156.93","1,129.48","2.57M","0.86%"
"01/11/2017","1,139.48","1,134.87","1,142.03","1,117.81","1.93M","0.39%"
"01/10/2017","1,135.05","1,129.48","1,142.13","1,123.35","1.53M","0.51%"
"01/09/2017","1,129.33","1,115.27","1,133.06","1,106.44","1.85M","0.98%"
"01/06/2017","1,118.40","1,137.82","1,141.91","1,106.49","3.01M","-2.27%"
"01/05/2017","1,144.38","1,168.70","1,171.62","1,137.52","2.22M","-1.90%"
"01/04/2017","1,166.49","1,161.69","1,171.08","1,156.10","1.42M","0.47%"
"01/03/2017","1,160.98","1,157.55","1,162.67","1,148.75","1.48M","0.29%"
"01/02/2017","1,157.60","1,160.17","1,164.34","1,153.21","823.13K","-0.18%"
"12/30/2016","1,159.66","1,154.43","1,166.05","1,149.90","1.41M","0.59%"
"12/29/2016","1,152.87","1,128.99","1,156.89","1,128.99","1.96M","1.66%"
"12/28/2016","1,134.09","1,140.61","1,151.98","1,129.07","1.35M","-0.43%"
"12/27/2016","1,138.99","1,118.45","1,142.23","1,118.45","1.29M","1.32%"
"12/26/2016","1,124.14","1,110.85","1,128.31","1,110.85","897.41K","0.22%"
"12/23/2016","1,121.69","1,127.52","1,136.22","1,117.13","1.12M","-0.85%"
"12/22/2016","1,131.30","1,130.46","1,139.78","1,120.76","1.87M","-0.25%"
"12/21/2016","1,134.19","1,148.99","1,148.99","1,130.27","2.03M","-1.10%"
"12/20/2016","1,146.79","1,123.60","1,149.58","1,121.17","2.92M","2.20%"
"12/19/2016","1,122.08","1,117.72","1,126.39","1,108.55","1.33M","0.27%"
"12/16/2016","1,119.02","1,116.25","1,122.62","1,103.99","1.99M","1.03%"
"12/15/2016","1,107.57","1,079.48","1,113.84","1,079.48","4.30M","2.34%"
"12/14/2016","1,082.22","1,085.36","1,090.61","1,073.11","1.87M","0.33%"
"12/13/2016","1,078.65","1,087.32","1,087.32","1,070.16","2.15M","-0.36%"
"12/12/2016","1,082.52","1,075.95","1,087.13","1,060.36","1.31M","0.59%"
"12/09/2016","1,076.17","1,080.95","1,088.25","1,065.41","1.59M","-0.02%"
"12/08/2016","1,076.41","1,059.13","1,078.01","1,058.89","3.24M","1.91%"
"12/07/2016","1,056.22","1,069.77","1,070.88","1,051.85","2.07M","-1.27%"
"12/06/2016","1,069.85","1,073.60","1,080.43","1,063.74","1.59M","-0.17%"
"12/05/2016","1,071.64","1,092.71","1,097.05","1,063.79","2.25M","-1.61%"
"12/02/2016","1,089.21","1,106.93","1,113.21","1,081.05","2.00M","-1.84%"
"12/01/2016","1,109.60","1,116.25","1,122.62","1,105.00","1.12M","-0.55%"
"11/30/2016","1,115.78","1,110.36","1,124.95","1,099.23","3.45M","0.72%"
"11/29/2016","1,107.84","1,115.27","1,123.60","1,104.26","1.44M","-1.00%"
"11/28/2016","1,118.99","1,124.58","1,137.06","1,103.94","1.92M","-0.77%"
"11/25/2016","1,127.69","1,084.38","1,131.08","1,074.67","4.28M","5.11%"
"11/24/2016","1,072.84","1,056.39","1,082.22","1,047.61","3.03M","1.49%"
"11/23/2016","1,057.10","1,053.50","1,060.34","1,042.81","1.28M","1.00%"
"11/22/2016","1,046.63","1,045.16","1,067.44","1,040.29","1.32M","0.10%"
"11/21/2016","1,045.60","1,042.32","1,049.08","1,031.93","1.79M","0.37%"
"11/18/2016","1,041.78","1,050.07","1,053.99","1,031.53","2.14M","-0.57%"
"11/17/2016","1,047.71","1,071.14","1,082.71","1,044.26","2.50M","-2.39%"
"11/16/2016","1,073.40","1,051.58","1,082.86","1,048.10","4.02M","3.22%"
"11/15/2016","1,039.92","1,037.76","1,057.69","1,005.90","6.29M","0.96%"
"11/11/2016","1,030.04","1,052.54","1,052.54","1,022.71","2.40M","-2.52%"
"11/10/2016","1,056.66","1,080.85","1,087.08","1,049.48","2.17M","-0.66%"
"11/09/2016","1,063.72","1,068.69","1,115.27","1,050.48","4.50M","-4.96%"
"11/08/2016","1,119.29","1,117.94","1,130.95","1,107.91","1.93M","0.27%"
"11/07/2016","1,116.27","1,146.10","1,149.53","1,107.94","2.05M","-2.30%"
"11/04/2016","1,142.50","1,137.33","1,145.24","1,124.58","1.18M","0.48%"
"11/03/2016","1,137.06","1,124.58","1,144.68","1,119.92","1.46M","0.67%"
"11/02/2016","1,129.51","1,147.62","1,149.09","1,125.07","2.33M","-1.95%"
"11/01/2016","1,152.03","1,176.40","1,176.40","1,144.26","2.93M","-1.72%"
"10/30/2016","1,172.16","1,175.91","1,180.93","1,167.72","85.35K","-0.32%"
"10/28/2016","1,175.91","1,181.45","1,183.95","1,170.66","1.75M","-0.80%"
"10/27/2016","1,185.42","1,166.59","1,191.01","1,159.63","2.94M","0.91%"
"10/26/2016","1,174.71","1,175.86","1,177.89","1,163.06","1.44M","-0.09%"
"10/25/2016","1,175.78","1,178.99","1,183.70","1,167.23","1.77M","-1.20%"
"10/24/2016","1,190.12","1,190.37","1,193.65","1,177.79","1.25M","-0.04%"
"10/21/2016","1,190.59","1,176.54","1,192.18","1,175.69","1.26M","1.15%"
"10/20/2016","1,177.11","1,175.02","1,181.13","1,169.68","1.27M","0.25%"
"10/19/2016","1,174.14","1,177.03","1,181.45","1,161.98","1.99M","-0.21%"
"10/18/2016","1,176.64","1,164.78","1,184.24","1,154.39","2.13M","1.60%"
"10/17/2016","1,158.14","1,161.30","1,164.68","1,149.29","2.73M","-0.16%"
"10/14/2016","1,159.97","1,134.87","1,170.17","1,123.11","7.74M","1.60%"
"10/13/2016","1,141.69","1,158.55","1,161.79","1,137.77","5.17M","-2.16%"
"10/10/2016","1,166.89","1,161.79","1,170.12","1,154.51","1.20M","0.53%"
"10/07/2016","1,160.76","1,170.66","1,170.66","1,156.05","1.82M","-0.88%"
"10/06/2016","1,171.03","1,174.09","1,177.72","1,163.18","2.27M","0.10%"
"10/05/2016","1,169.85","1,180.47","1,184.09","1,164.83","1.18M","-0.78%"
"10/04/2016","1,179.07","1,186.35","1,188.82","1,175.56","1.78M","-0.27%"
"10/03/2016","1,182.28","1,201.05","1,204.81","1,177.08","1.82M","-0.79%"
"09/30/2016","1,191.64","1,194.71","1,200.96","1,187.87","2.18M","-0.29%"
"09/29/2016","1,195.07","1,193.70","1,204.24","1,186.15","3.60M","0.61%"
"09/28/2016","1,187.84","1,191.74","1,194.93","1,184.00","1.73M","-0.54%"
"09/27/2016","1,194.24","1,177.08","1,200.07","1,177.08","2.04M","1.46%"
"09/26/2016","1,177.08","1,177.08","1,185.91","1,174.09","1.75M","0.13%"
"09/23/2016","1,175.61","1,167.72","1,178.43","1,162.40","1.80M","0.84%"
"09/22/2016","1,165.76","1,188.92","1,190.27","1,162.38","2.86M","-1.47%"
"09/21/2016","1,183.11","1,180.32","1,188.31","1,176.89","1.68M","0.29%"
"09/20/2016","1,179.73","1,181.94","1,184.83","1,169.39","1.18M","-0.21%"
"09/19/2016","1,182.16","1,159.39","1,189.78","1,152.03","2.80M","2.11%"
"09/16/2016","1,157.77","1,145.51","1,164.78","1,137.33","4.36M","1.49%"
"09/15/2016","1,140.73","1,147.11","1,148.16","1,135.73","2.82M","-0.06%"
"09/14/2016","1,141.47","1,157.91","1,165.56","1,132.42","2.07M","-1.30%"
"09/12/2016","1,156.47","1,145.66","1,158.87","1,139.29","2.02M","0.28%"
"09/09/2016","1,153.23","1,142.08","1,160.19","1,137.35","2.74M","1.31%"
"09/08/2016","1,138.35","1,156.93","1,156.93","1,120.04","7.02M","-4.85%"
"09/07/2016","1,196.42","1,225.42","1,225.42","1,187.82","3.85M","-1.75%"
"09/06/2016","1,217.75","1,235.32","1,235.44","1,215.76","2.24M","-1.22%"
"09/02/2016","1,232.82","1,231.45","1,235.08","1,223.63","1.74M","0.29%"
"09/01/2016","1,229.24","1,237.77","1,242.70","1,219.22","1.35M","-0.15%"
"08/31/2016","1,231.11","1,250.08","1,250.08","1,225.98","3.23M","-1.29%"
"08/30/2016","1,247.21","1,230.47","1,249.98","1,226.18","1.44M","1.74%"
"08/29/2016","1,225.84","1,242.70","1,242.70","1,209.27","1.49M","-0.97%"
"08/26/2016","1,237.80","1,254.88","1,261.13","1,234.00","1.25M","-1.02%"
"08/25/2016","1,250.59","1,264.78","1,269.54","1,238.31","1.94M","-0.82%"
"08/24/2016","1,260.89","1,269.59","1,275.57","1,259.42","1.12M","-1.11%"
"08/23/2016","1,275.10","1,247.60","1,277.02","1,245.27","1.50M","2.05%"
"08/22/2016","1,249.44","1,268.71","1,271.87","1,243.36","2.27M","-2.10%"
"08/19/2016","1,276.30","1,294.20","1,297.36","1,274.59","2.42M","-1.33%"
"08/18/2016","1,293.49","1,291.75","1,302.80","1,289.34","1.29M","0.53%"
"08/17/2016","1,286.62","1,323.12","1,323.12","1,283.41","1.85M","-2.49%"
"08/16/2016","1,319.54","1,342.24","1,343.22","1,310.79","3.18M","-1.71%"
"08/12/2016","1,342.46","1,326.06","1,345.57","1,324.62","2.33M","1.05%"
"08/11/2016","1,328.46","1,306.72","1,330.96","1,306.72","2.23M","1.29%"
"08/10/2016","1,311.55","1,299.59","1,314.79","1,298.12","2.06M","0.95%"
"08/09/2016","1,299.20","1,303.02","1,303.90","1,264.22","2.26M","0.03%"
"08/08/2016","1,298.86","1,294.20","1,307.92","1,288.83","2.06M","0.02%"
"08/05/2016","1,298.66","1,310.82","1,315.91","1,290.28","1.87M","-0.11%"
"08/04/2016","1,300.08","1,308.90","1,315.25","1,292.36","1.42M","-0.16%"
"08/03/2016","1,302.19","1,316.75","1,323.12","1,298.63","2.29M","-1.59%"
"08/02/2016","1,323.22","1,325.03","1,331.31","1,318.61","2.58M","-0.33%"
"08/01/2016","1,327.66","1,290.28","1,335.87","1,290.28","3.96M","3.40%"
"07/29/2016","1,284.05","1,281.45","1,291.70","1,274.10","2.49M","0.00%"
"07/28/2016","1,284.03","1,265.03","1,289.08","1,263.34","4.63M","1.62%"
"07/27/2016","1,263.58","1,252.53","1,264.98","1,247.63","1.75M","0.98%"
"07/26/2016","1,251.35","1,254.47","1,258.90","1,241.74","2.31M","-0.25%"
"07/25/2016","1,254.47","1,231.45","1,256.55","1,228.41","1.69M","1.74%"
"07/22/2016","1,232.97","1,225.03","1,237.33","1,221.64","1.52M","0.36%"
"07/21/2016","1,228.53","1,220.42","1,235.13","1,208.14","2.53M","0.44%"
"07/20/2016","1,223.09","1,201.05","1,226.79","1,200.15","2.82M","1.17%"
"07/19/2016","1,209.00","1,190.02","1,212.23","1,190.02","2.36M","1.35%"
"07/18/2016","1,192.94","1,199.58","1,210.37","1,191.54","2.60M","-0.49%"
"07/15/2016","1,198.78","1,233.90","1,239.19","1,189.56","8.34M","-3.03%"
"07/14/2016","1,236.30","1,218.70","1,239.78","1,211.35","2.70M","1.16%"
"07/13/2016","1,222.18","1,214.78","1,225.20","1,201.67","2.10M","1.14%"
"07/12/2016","1,208.38","1,211.69","1,213.31","1,194.12","1.47M","0.03%"
"07/11/2016","1,207.99","1,191.25","1,211.74","1,189.78","1.54M","1.55%"
"07/08/2016","1,189.58","1,193.70","1,197.16","1,178.26","2.46M","-0.13%"
"07/07/2016","1,191.15","1,219.54","1,221.57","1,188.80","3.32M","-2.23%"
"07/05/2016","1,218.36","1,222.72","1,224.12","1,214.36","1.56M","-0.36%"
"07/04/2016","1,222.72","1,233.41","1,238.24","1,216.74","1.88M","-0.27%"
"07/01/2016","1,225.98","1,255.96","1,257.23","1,222.80","2.20M","-2.05%"
"06/30/2016","1,251.60","1,236.35","1,256.40","1,225.74","5.12M","2.01%"
"06/29/2016","1,226.99","1,213.31","1,231.69","1,208.56","2.53M","1.58%"
"06/28/2016","1,207.89","1,223.53","1,226.99","1,205.17","4.50M","-1.28%"
"06/27/2016","1,223.53","1,248.61","1,248.61","1,217.06","4.27M","-3.03%"
"06/24/2016","1,261.82","1,257.50","1,271.26","1,232.50","3.77M","-2.70%"
"06/23/2016","1,296.82","1,301.55","1,303.76","1,286.99","1.40M","-0.84%"
"06/22/2016","1,307.75","1,299.10","1,312.68","1,290.15","1.76M","0.62%"
"06/21/2016","1,299.69","1,305.72","1,306.45","1,294.88","1.03M","-0.30%"
"06/20/2016","1,303.66","1,275.86","1,307.92","1,270.57","1.87M","2.18%"
"06/17/2016","1,275.86","1,254.49","1,279.49","1,254.49","1.88M","1.73%"
"06/16/2016","1,254.15","1,247.90","1,257.28","1,233.63","1.15M","0.06%"
"06/15/2016","1,253.44","1,240.27","1,257.38","1,236.35","1.27M","0.87%"
"06/14/2016","1,242.65","1,254.47","1,254.47","1,234.51","977.57K","-0.48%"
"06/13/2016","1,248.61","1,245.18","1,251.72","1,234.39","1.03M","-0.34%"
"06/10/2016","1,252.90","1,257.92","1,276.18","1,251.65","1.40M","-0.83%"
"06/09/2016","1,263.44","1,285.57","1,285.57","1,252.63","1.56M","-1.37%"
"06/08/2016","1,281.01","1,283.05","1,288.58","1,277.29","938.27K","-0.69%"
"06/07/2016","1,289.86","1,281.45","1,293.71","1,280.96","1.20M","0.71%"
"06/06/2016","1,280.72","1,284.64","1,293.71","1,276.16","1.32M","-0.65%"
"06/03/2016","1,289.08","1,299.79","1,303.02","1,284.64","1.55M","-0.78%"
"06/02/2016","1,299.17","1,274.59","1,301.21","1,274.59","1.41M","0.63%"
"06/01/2016","1,291.04","1,260.47","1,296.65","1,260.37","1.91M","2.50%"
"05/31/2016","1,259.59","1,294.20","1,297.63","1,255.96","3.72M","-2.54%"
"05/30/2016","1,292.43","1,266.26","1,295.15","1,265.76","1.35M","2.48%"
"05/27/2016","1,261.18","1,251.62","1,264.71","1,250.37","1.10M","0.94%"
"05/26/2016","1,249.44","1,240.27","1,257.38","1,228.07","1.94M","0.88%"
"05/25/2016","1,238.53","1,216.25","1,241.72","1,216.25","1.55M","2.38%"
"05/24/2016","1,209.73","1,217.72","1,219.81","1,205.76","1.34M","-0.95%"
"05/23/2016","1,221.37","1,247.14","1,248.07","1,215.86","1.53M","-1.50%"
"05/20/2016","1,239.93","1,246.30","1,257.82","1,236.74","1.23M","-1.08%"
"05/19/2016","1,253.48","1,252.53","1,254.98","1,238.36","1.04M","0.23%"
"05/18/2016","1,250.62","1,257.85","1,257.85","1,238.34","1.50M","-0.74%"
"05/17/2016","1,259.98","1,257.04","1,270.30","1,251.06","1.76M","0.75%"
"05/16/2016","1,250.64","1,244.19","1,257.33","1,236.60","1.11M","1.10%"
"05/13/2016","1,237.04","1,257.43","1,257.92","1,230.54","1.62M","-1.67%"
"05/12/2016","1,258.02","1,235.64","1,259.83","1,235.64","1.51M","1.90%"
"05/11/2016","1,234.54","1,225.57","1,238.12","1,220.66","1.60M","-0.18%"
"05/10/2016","1,236.79","1,232.92","1,242.21","1,223.61","1.16M","0.41%"
"05/09/2016","1,231.72","1,212.53","1,234.39","1,204.19","1.82M","1.58%"
"05/06/2016","1,212.53","1,208.41","1,217.87","1,191.74","885.60K","0.13%"
"05/05/2016","1,211.01","1,214.78","1,220.64","1,207.70","1.25M","-0.31%"
"05/04/2016","1,214.78","1,212.77","1,222.65","1,204.49","1.36M","0.00%"
"05/03/2016","1,214.83","1,237.82","1,240.27","1,211.84","2.15M","-1.92%"
"05/02/2016","1,238.66","1,239.78","1,240.27","1,225.57","1.12M","-0.35%"
"04/29/2016","1,242.97","1,233.90","1,246.16","1,230.47","2.37M","0.31%"
"04/28/2016","1,239.17","1,226.20","1,245.18","1,224.63","4.99M","0.66%"
"04/27/2016","1,231.01","1,215.76","1,232.72","1,213.75","1.85M","0.86%"
"04/26/2016","1,220.57","1,200.56","1,222.38","1,197.13","2.55M","1.57%"
"04/25/2016","1,201.67","1,177.67","1,204.51","1,177.67","2.27M","1.42%"
"04/22/2016","1,184.90","1,185.86","1,193.90","1,178.60","1.96M","-0.30%"
"04/21/2016","1,188.51","1,201.55","1,209.58","1,182.52","2.53M","-1.06%"
"04/20/2016","1,201.23","1,242.68","1,242.68","1,196.15","6.41M","-2.75%"
"04/18/2016","1,235.25","1,202.53","1,251.79","1,196.15","7.12M","-0.26%"
"04/13/2016","1,238.41","1,240.27","1,247.63","1,231.69","1.60M","0.32%"
"04/12/2016","1,234.46","1,224.59","1,237.82","1,219.73","1.30M","0.46%"
"04/11/2016","1,228.83","1,192.72","1,233.90","1,182.92","2.40M","3.07%"
"04/08/2016","1,192.26","1,208.90","1,212.67","1,189.78","1.40M","-1.57%"
"04/07/2016","1,211.25","1,215.76","1,218.07","1,204.49","2.39M","-0.45%"
"04/06/2016","1,216.69","1,210.86","1,220.17","1,205.64","1.76M","0.78%"
"04/05/2016","1,207.31","1,211.25","1,218.16","1,197.16","1.49M","-0.34%"
"04/04/2016","1,211.47","1,204.00","1,219.68","1,199.58","1.75M","0.71%"
"04/01/2016","1,202.97","1,228.02","1,235.79","1,193.26","3.04M","-2.63%"
"03/31/2016","1,235.52","1,214.93","1,250.08","1,211.91","4.36M","1.24%"
"03/30/2016","1,220.42","1,211.30","1,228.02","1,205.96","2.14M","0.81%"
"03/29/2016","1,210.57","1,214.78","1,219.17","1,203.51","1.84M","-0.16%"
"03/28/2016","1,212.53","1,221.15","1,233.97","1,206.72","3.32M","-0.02%"
"03/23/2016","1,212.72","1,219.63","1,219.63","1,204.63","2.28M","0.03%"
